"obs_beta","true_beta","sim","ts_length","method"
1.41072306890541,1.499,9,3650,"AWC"
1.36416090690338,1.499,10,3650,"original"
1.49032272257049,1.499,10,3650,"Eke"
1.40929680030665,1.499,10,3650,"AWC"
1.79740995178846,2.937,1,1825,"original"
3.06077884861566,2.937,1,1825,"Eke"
2.75256639661435,2.937,1,1825,"AWC"
1.81243504242827,2.937,2,1825,"original"
2.94174334365921,2.937,2,1825,"Eke"
2.80605173165367,2.937,2,1825,"AWC"
1.8016184511099,2.937,3,1825,"original"
3.26406797396571,2.937,3,1825,"Eke"
2.77291922995767,2.937,3,1825,"AWC"
1.82437885620549,2.937,4,1825,"original"
2.9418020550274,2.937,4,1825,"Eke"
2.78011179973706,2.937,4,1825,"AWC"
1.79858282192092,2.937,5,1825,"original"
3.19841924665366,2.937,5,1825,"Eke"
2.81238701756835,2.937,5,1825,"AWC"
1.80796264950348,2.937,6,1825,"original"
3.17817687402847,2.937,6,1825,"Eke"
2.7975822319347,2.937,6,1825,"AWC"
1.8048160918657,2.937,7,1825,"original"
3.01596252998366,2.937,7,1825,"Eke"
2.799979023445,2.937,7,1825,"AWC"
1.79925200463329,2.937,8,1825,"original"
3.12372922167427,2.937,8,1825,"Eke"
2.82263280618181,2.937,8,1825,"AWC"
1.80698046605891,2.937,9,1825,"original"
3.07632639149184,2.937,9,1825,"Eke"
2.79924725337417,2.937,9,1825,"AWC"
1.80022919601313,2.937,10,1825,"original"
3.2508396633925,2.937,10,1825,"Eke"
2.83508230832209,2.937,10,1825,"AWC"
1.80314089606308,2.937,1,3650,"original"
3.05829203814748,2.937,1,3650,"Eke"
2.83056779245641,2.937,1,3650,"AWC"
1.80160719861997,2.937,2,3650,"original"
3.18871445982337,2.937,2,3650,"Eke"
2.87161948599258,2.937,2,3650,"AWC"
1.79952607272997,2.937,3,3650,"original"
3.04099019095114,2.937,3,3650,"Eke"
2.83006004788531,2.937,3,3650,"AWC"
1.79995896394661,2.937,4,3650,"original"
2.92346462615168,2.937,4,3650,"Eke"
2.79869987600416,2.937,4,3650,"AWC"
1.80193103521893,2.937,5,3650,"original"
2.99070815199063,2.937,5,3650,"Eke"
2.8555181384551,2.937,5,3650,"AWC"
1.80287461616705,2.937,6,3650,"original"
3.05746991389307,2.937,6,3650,"Eke"
2.85410040472907,2.937,6,3650,"AWC"
1.80297806010677,2.937,7,3650,"original"
3.10248059310907,2.937,7,3650,"Eke"
2.86876910895455,2.937,7,3650,"AWC"
1.81131519799899,2.937,8,3650,"original"
3.1732545365576,2.937,8,3650,"Eke"
2.82329614582445,2.937,8,3650,"AWC"
1.80144650326234,2.937,9,3650,"original"
3.17394304962887,2.937,9,3650,"Eke"
2.86882487252405,2.937,9,3650,"AWC"
1.79732151519074,2.937,10,3650,"original"
2.993291740157,2.937,10,3650,"Eke"
2.76244045964292,2.937,10,3650,"AWC"
0.206064275944331,0.243,1,1825,"original"
0.283651746811587,0.243,1,1825,"Eke"
0.238691210899212,0.243,1,1825,"AWC"
0.222132302290293,0.243,2,1825,"original"
0.114327888167791,0.243,2,1825,"Eke"
0.115582492287165,0.243,2,1825,"AWC"
0.157909910132445,0.243,3,1825,"original"
0.258878117092679,0.243,3,1825,"Eke"
0.150117077295837,0.243,3,1825,"AWC"
0.200119895597374,0.243,4,1825,"original"
0.393912986741008,0.243,4,1825,"Eke"
0.265366394050975,0.243,4,1825,"AWC"
0.196586129806757,0.243,5,1825,"original"
0.328080722550599,0.243,5,1825,"Eke"
0.308641841149676,0.243,5,1825,"AWC"
0.139368102810134,0.243,6,1825,"original"
-0.0778796389809952,0.243,6,1825,"Eke"
0.031580263332583,0.243,6,1825,"AWC"
0.297711653947964,0.243,7,1825,"original"
0.352657157196265,0.243,7,1825,"Eke"
0.232851855823681,0.243,7,1825,"AWC"
0.221830231805161,0.243,8,1825,"original"
0.263876636203435,0.243,8,1825,"Eke"
0.269232832521485,0.243,8,1825,"AWC"
0.176102775949908,0.243,9,1825,"original"
0.384830332923234,0.243,9,1825,"Eke"
0.164752111118948,0.243,9,1825,"AWC"
0.214127014982153,0.243,10,1825,"original"
0.446971776119425,0.243,10,1825,"Eke"
0.130039870747698,0.243,10,1825,"AWC"
0.269125474876724,0.243,1,3650,"original"
0.597643360702094,0.243,1,3650,"Eke"
0.305442830231123,0.243,1,3650,"AWC"
0.194289888846604,0.243,2,3650,"original"
0.153568396271376,0.243,2,3650,"Eke"
0.228034176917307,0.243,2,3650,"AWC"
0.237580237471862,0.243,3,3650,"original"
0.253807782383992,0.243,3,3650,"Eke"
0.27025900334822,0.243,3,3650,"AWC"
0.248228111433175,0.243,4,3650,"original"
0.353839159429444,0.243,4,3650,"Eke"
0.302409033219542,0.243,4,3650,"AWC"
0.224032541834813,0.243,5,3650,"original"
0.267418034375531,0.243,5,3650,"Eke"
0.176691183446764,0.243,5,3650,"AWC"
0.234996333713637,0.243,6,3650,"original"
0.352930197876786,0.243,6,3650,"Eke"
0.264873267563769,0.243,6,3650,"AWC"
0.199420982382149,0.243,7,3650,"original"
0.373179461640098,0.243,7,3650,"Eke"
0.278646710101732,0.243,7,3650,"AWC"
0.216792293124943,0.243,8,3650,"original"
0.272615147664381,0.243,8,3650,"Eke"
0.291216393700331,0.243,8,3650,"AWC"
0.182991189021039,0.243,9,3650,"original"
0.184045300229469,0.243,9,3650,"Eke"
0.201191298788189,0.243,9,3650,"AWC"
0.23700235387518,0.243,10,3650,"original"
0.305952518047304,0.243,10,3650,"Eke"
0.200867107832297,0.243,10,3650,"AWC"
1.91256188137382,2.345,1,1825,"original"
2.17308749335631,2.345,1,1825,"Eke"
2.16478531034882,2.345,1,1825,"AWC"
1.8823693223381,2.345,2,1825,"original"
2.34988388396487,2.345,2,1825,"Eke"
2.31806235609482,2.345,2,1825,"AWC"
1.80940153051685,2.345,3,1825,"original"
2.5816637912045,2.345,3,1825,"Eke"
2.44759991260427,2.345,3,1825,"AWC"
1.80043392908305,2.345,4,1825,"original"
2.25497580220716,2.345,4,1825,"Eke"
2.34715500242124,2.345,4,1825,"AWC"
1.80058438244303,2.345,5,1825,"original"
2.50308271526825,2.345,5,1825,"Eke"
2.30257098447868,2.345,5,1825,"AWC"
2.02622994480753,2.345,6,1825,"original"
2.11725191196957,2.345,6,1825,"Eke"
2.11498148466368,2.345,6,1825,"AWC"
1.80620510839517,2.345,7,1825,"original"
2.35880652340705,2.345,7,1825,"Eke"
2.35409775505605,2.345,7,1825,"AWC"
1.80516914032925,2.345,8,1825,"original"
2.55074065365224,2.345,8,1825,"Eke"
2.42415918926922,2.345,8,1825,"AWC"
1.79999243381671,2.345,9,1825,"original"
2.6182585324012,2.345,9,1825,"Eke"
2.48833565677688,2.345,9,1825,"AWC"
1.82389689384629,2.345,10,1825,"original"
2.15744888296908,2.345,10,1825,"Eke"
2.26499972452766,2.345,10,1825,"AWC"
1.83014115745196,2.345,1,3650,"original"
2.29376592457065,2.345,1,3650,"Eke"
2.30635216273584,2.345,1,3650,"AWC"
1.95831192199963,2.345,2,3650,"original"
2.41575390523033,2.345,2,3650,"Eke"
2.21877327887492,2.345,2,3650,"AWC"
1.80924144006124,2.345,3,3650,"original"
2.3060813856724,2.345,3,3650,"Eke"
2.2285953053573,2.345,3,3650,"AWC"
1.94774422276159,2.345,4,3650,"original"
2.28986555302919,2.345,4,3650,"Eke"
2.28905519864291,2.345,4,3650,"AWC"
1.8085429063877,2.345,5,3650,"original"
2.35699367409736,2.345,5,3650,"Eke"
2.40658951983752,2.345,5,3650,"AWC"
1.80019904139173,2.345,6,3650,"original"
2.47431340225378,2.345,6,3650,"Eke"
2.41558110238115,2.345,6,3650,"AWC"
1.91684491805634,2.345,7,3650,"original"
2.37288022497911,2.345,7,3650,"Eke"
2.31306913384405,2.345,7,3650,"AWC"
1.79567845739041,2.345,8,3650,"original"
2.49015350801569,2.345,8,3650,"Eke"
2.39188794862469,2.345,8,3650,"AWC"
1.81623614846352,2.345,9,3650,"original"
2.33329689903362,2.345,9,3650,"Eke"
2.27180853465178,2.345,9,3650,"AWC"
1.8100877503581,2.345,10,3650,"original"
2.25798011792579,2.345,10,3650,"Eke"
2.43413813635945,2.345,10,3650,"AWC"
1.73462295387967,1.792,1,1825,"original"
1.99926102118929,1.792,1,1825,"Eke"
1.86875094776362,1.792,1,1825,"AWC"
1.63046246210049,1.792,2,1825,"original"
1.67718146495589,1.792,2,1825,"Eke"
1.73668324604382,1.792,2,1825,"AWC"
1.74799695207703,1.792,3,1825,"original"
1.90098280086285,1.792,3,1825,"Eke"
1.76566542028103,1.792,3,1825,"AWC"
1.62772131192447,1.792,4,1825,"original"
1.79286269250702,1.792,4,1825,"Eke"
1.5587198200143,1.792,4,1825,"AWC"
1.72332459783493,1.792,5,1825,"original"
1.89659052530707,1.792,5,1825,"Eke"
1.80083179287129,1.792,5,1825,"AWC"
1.66010285049294,1.792,6,1825,"original"
1.59508537818005,1.792,6,1825,"Eke"
1.66511063045934,1.792,6,1825,"AWC"
1.56132997304411,1.792,7,1825,"original"
1.62071668175551,1.792,7,1825,"Eke"
1.63750218027371,1.792,7,1825,"AWC"
1.57961752945665,1.792,8,1825,"original"
1.5581072495423,1.792,8,1825,"Eke"
1.7440481416655,1.792,8,1825,"AWC"
1.57646565156702,1.792,9,1825,"original"
1.69306286788591,1.792,9,1825,"Eke"
1.65481297322058,1.792,9,1825,"AWC"
1.62749650735974,1.792,10,1825,"original"
1.62473799226416,1.792,10,1825,"Eke"
1.56569503899362,1.792,10,1825,"AWC"
1.72483836686762,1.792,1,3650,"original"
1.84479565117147,1.792,1,3650,"Eke"
1.82095824609548,1.792,1,3650,"AWC"
1.68605514289528,1.792,2,3650,"original"
1.7980498401889,1.792,2,3650,"Eke"
1.77334511819582,1.792,2,3650,"AWC"
1.65477930233681,1.792,3,3650,"original"
1.97093076134053,1.792,3,3650,"Eke"
1.66541628173434,1.792,3,3650,"AWC"
1.62404378099301,1.792,4,3650,"original"
1.88517188505738,1.792,4,3650,"Eke"
1.78275891210105,1.792,4,3650,"AWC"
1.57945301765577,1.792,5,3650,"original"
1.64603443930863,1.792,5,3650,"Eke"
1.72309400322849,1.792,5,3650,"AWC"
1.69989059868356,1.792,6,3650,"original"
1.71036713863725,1.792,6,3650,"Eke"
1.69695999357608,1.792,6,3650,"AWC"
1.65185211746003,1.792,7,3650,"original"
1.85706470590838,1.792,7,3650,"Eke"
1.85759081980839,1.792,7,3650,"AWC"
1.65387803977621,1.792,8,3650,"original"
1.8281783159442,1.792,8,3650,"Eke"
1.78604615575451,1.792,8,3650,"AWC"
1.67608302413752,1.792,9,3650,"original"
1.71869829857467,1.792,9,3650,"Eke"
1.7177112930059,1.792,9,3650,"AWC"
1.63780219321143,1.792,10,3650,"original"
1.70059792191882,1.792,10,3650,"Eke"
1.71897505811335,1.792,10,3650,"AWC"
-0.505940632545004,-0.608,1,1825,"original"
-0.62678618639658,-0.608,1,1825,"Eke"
-0.659105414905751,-0.608,1,1825,"AWC"
-0.452044670618825,-0.608,2,1825,"original"
-0.505469545561216,-0.608,2,1825,"Eke"
-0.592725507792927,-0.608,2,1825,"AWC"
-0.579067832283614,-0.608,3,1825,"original"
-0.662431589648507,-0.608,3,1825,"Eke"
-0.649243133382447,-0.608,3,1825,"AWC"
-0.590919331640604,-0.608,4,1825,"original"
-0.508268979171106,-0.608,4,1825,"Eke"
-0.629224842392872,-0.608,4,1825,"AWC"
-0.595218742142565,-0.608,5,1825,"original"
-0.78583049954977,-0.608,5,1825,"Eke"
-0.798662750702466,-0.608,5,1825,"AWC"
-0.498114242499552,-0.608,6,1825,"original"
-0.625105666130885,-0.608,6,1825,"Eke"
-0.742222708205555,-0.608,6,1825,"AWC"
-0.572461784230268,-0.608,7,1825,"original"
-0.626649001888478,-0.608,7,1825,"Eke"
-0.686538674452213,-0.608,7,1825,"AWC"
-0.568048952880726,-0.608,8,1825,"original"
-0.793282504508901,-0.608,8,1825,"Eke"
-0.782171440740865,-0.608,8,1825,"AWC"
-0.480608768634225,-0.608,9,1825,"original"
-0.414705006180911,-0.608,9,1825,"Eke"
-0.581910618868064,-0.608,9,1825,"AWC"
-0.507829577834686,-0.608,10,1825,"original"
-0.67232604081941,-0.608,10,1825,"Eke"
-0.646180009528542,-0.608,10,1825,"AWC"
-0.544765728317676,-0.608,1,3650,"original"
-0.819834491876734,-0.608,1,3650,"Eke"
-0.817291325375691,-0.608,1,3650,"AWC"
-0.609139232165536,-0.608,2,3650,"original"
-0.731185488687899,-0.608,2,3650,"Eke"
-0.808634166577632,-0.608,2,3650,"AWC"
-0.535594234080403,-0.608,3,3650,"original"
-0.523278560842266,-0.608,3,3650,"Eke"
-0.626352604361057,-0.608,3,3650,"AWC"
-0.533725434170757,-0.608,4,3650,"original"
-0.736758980513039,-0.608,4,3650,"Eke"
-0.628720672105816,-0.608,4,3650,"AWC"
-0.568141792789315,-0.608,5,3650,"original"
-0.654787029528106,-0.608,5,3650,"Eke"
-0.643312448379329,-0.608,5,3650,"AWC"
-0.555737425049801,-0.608,6,3650,"original"
-0.590056358940297,-0.608,6,3650,"Eke"
-0.602230868454527,-0.608,6,3650,"AWC"
-0.539712502877885,-0.608,7,3650,"original"
-0.549227917551048,-0.608,7,3650,"Eke"
-0.611044582511565,-0.608,7,3650,"AWC"
-0.575532753033264,-0.608,8,3650,"original"
-0.742047940226444,-0.608,8,3650,"Eke"
-0.705937134498849,-0.608,8,3650,"AWC"
-0.58945104215858,-0.608,9,3650,"original"
-0.909224269137129,-0.608,9,3650,"Eke"
-0.797590086310025,-0.608,9,3650,"AWC"
-0.512779453640543,-0.608,10,3650,"original"
-0.44063572494729,-0.608,10,3650,"Eke"
-0.576023581999635,-0.608,10,3650,"AWC"
1.98976251099497,2.149,1,1825,"original"
2.34171809501226,2.149,1,1825,"Eke"
2.06530669516134,2.149,1,1825,"AWC"
1.89024906158956,2.149,2,1825,"original"
2.21533745909965,2.149,2,1825,"Eke"
2.09909631205727,2.149,2,1825,"AWC"
1.75423414754307,2.149,3,1825,"original"
2.18736347606559,2.149,3,1825,"Eke"
2.00826986766706,2.149,3,1825,"AWC"
1.80554314781037,2.149,4,1825,"original"
1.90686438671254,2.149,4,1825,"Eke"
1.96621515531773,2.149,4,1825,"AWC"
1.83690880676068,2.149,5,1825,"original"
2.29169038458605,2.149,5,1825,"Eke"
2.1506643056263,2.149,5,1825,"AWC"
1.94691055766009,2.149,6,1825,"original"
2.35646342341322,2.149,6,1825,"Eke"
1.97524496367795,2.149,6,1825,"AWC"
1.9696040725095,2.149,7,1825,"original"
2.12144572044312,2.149,7,1825,"Eke"
2.11574771577577,2.149,7,1825,"AWC"
1.86217802649216,2.149,8,1825,"original"
2.15373662514172,2.149,8,1825,"Eke"
2.07995968277016,2.149,8,1825,"AWC"
1.84177811534682,2.149,9,1825,"original"
2.21685572901901,2.149,9,1825,"Eke"
2.12882695866414,2.149,9,1825,"AWC"
1.77681387882767,2.149,10,1825,"original"
2.26146744479979,2.149,10,1825,"Eke"
2.22027743055472,2.149,10,1825,"AWC"
1.79516252696205,2.149,1,3650,"original"
2.30583142675908,2.149,1,3650,"Eke"
2.17373293672228,2.149,1,3650,"AWC"
1.80582867638298,2.149,2,3650,"original"
2.14693377901178,2.149,2,3650,"Eke"
2.10849260841558,2.149,2,3650,"AWC"
1.81598992838279,2.149,3,3650,"original"
1.94312897675859,2.149,3,3650,"Eke"
2.04917581786009,2.149,3,3650,"AWC"
1.78525107284262,2.149,4,3650,"original"
2.18506110286223,2.149,4,3650,"Eke"
2.14522770092562,2.149,4,3650,"AWC"
1.82740627559417,2.149,5,3650,"original"
2.10788973771494,2.149,5,3650,"Eke"
2.05668386067995,2.149,5,3650,"AWC"
1.80224729156164,2.149,6,3650,"original"
1.90092598573701,2.149,6,3650,"Eke"
1.99850559563942,2.149,6,3650,"AWC"
1.79097946335032,2.149,7,3650,"original"
2.20879364709161,2.149,7,3650,"Eke"
2.28841564278908,2.149,7,3650,"AWC"
1.79376080493218,2.149,8,3650,"original"
2.25394495769701,2.149,8,3650,"Eke"
2.26105126727333,2.149,8,3650,"AWC"
1.82076271852972,2.149,9,3650,"original"
2.06254803912835,2.149,9,3650,"Eke"
2.13397139879578,2.149,9,3650,"AWC"
1.81327336979771,2.149,10,3650,"original"
2.09411635410973,2.149,10,3650,"Eke"
2.27300321877092,2.149,10,3650,"AWC"
1.79509273427467,2.842,1,1825,"original"
2.87589545099473,2.842,1,1825,"Eke"
2.73593514336859,2.842,1,1825,"AWC"
1.86374017925996,2.842,2,1825,"original"
3.04132598350438,2.842,2,1825,"Eke"
2.72483985402681,2.842,2,1825,"AWC"
1.9073904057737,2.842,3,1825,"original"
2.74231833102067,2.842,3,1825,"Eke"
2.81580058683917,2.842,3,1825,"AWC"
1.80179424648134,2.842,4,1825,"original"
3.1214528097305,2.842,4,1825,"Eke"
2.74766693617562,2.842,4,1825,"AWC"
1.78856182448713,2.842,5,1825,"original"
2.89986880338897,2.842,5,1825,"Eke"
2.66756656896777,2.842,5,1825,"AWC"
1.79540279384011,2.842,6,1825,"original"
2.66207737405356,2.842,6,1825,"Eke"
2.71765264974159,2.842,6,1825,"AWC"
1.79599472892338,2.842,7,1825,"original"
3.08428678290666,2.842,7,1825,"Eke"
2.78856073959758,2.842,7,1825,"AWC"
1.89269902906817,2.842,8,1825,"original"
3.01722715319522,2.842,8,1825,"Eke"
2.75552883762504,2.842,8,1825,"AWC"
1.80311335989685,2.842,9,1825,"original"
3.04388712392936,2.842,9,1825,"Eke"
2.79900925365146,2.842,9,1825,"AWC"
1.93011390376988,2.842,10,1825,"original"
2.87806344565044,2.842,10,1825,"Eke"
2.60454084761738,2.842,10,1825,"AWC"
1.80054340640542,2.842,1,3650,"original"
2.83046421500116,2.842,1,3650,"Eke"
2.76423349736852,2.842,1,3650,"AWC"
1.82810078926024,2.842,2,3650,"original"
2.85158165815861,2.842,2,3650,"Eke"
2.71164226086918,2.842,2,3650,"AWC"
1.79490437656917,2.842,3,3650,"original"
2.86463046571577,2.842,3,3650,"Eke"
2.68569397850997,2.842,3,3650,"AWC"
1.80086577115708,2.842,4,3650,"original"
3.15987743013179,2.842,4,3650,"Eke"
2.84996737578688,2.842,4,3650,"AWC"
1.80517382398658,2.842,5,3650,"original"
2.88905254517862,2.842,5,3650,"Eke"
2.77541608447913,2.842,5,3650,"AWC"
1.80341111850993,2.842,6,3650,"original"
3.25975514173512,2.842,6,3650,"Eke"
2.86073400886744,2.842,6,3650,"AWC"
1.79910310168648,2.842,7,3650,"original"
2.82850948348843,2.842,7,3650,"Eke"
2.6807992052265,2.842,7,3650,"AWC"
1.80277642002827,2.842,8,3650,"original"
2.96857522359056,2.842,8,3650,"Eke"
2.83782802109214,2.842,8,3650,"AWC"
1.80248685685932,2.842,9,3650,"original"
2.86208290938464,2.842,9,3650,"Eke"
2.80418540287782,2.842,9,3650,"AWC"
1.8007845430401,2.842,10,3650,"original"
2.92442999181011,2.842,10,3650,"Eke"
2.82710641964767,2.842,10,3650,"AWC"
-0.291273709008943,-0.302,1,1825,"original"
-0.219531659154584,-0.302,1,1825,"Eke"
-0.398094295460548,-0.302,1,1825,"AWC"
-0.234518647873313,-0.302,2,1825,"original"
-0.316353048847811,-0.302,2,1825,"Eke"
-0.395623784982085,-0.302,2,1825,"AWC"
-0.262197469314032,-0.302,3,1825,"original"
-0.273539829612596,-0.302,3,1825,"Eke"
-0.30801421527076,-0.302,3,1825,"AWC"
-0.380246791541392,-0.302,4,1825,"original"
-0.531178303113208,-0.302,4,1825,"Eke"
-0.506044150752067,-0.302,4,1825,"AWC"
-0.264286540065489,-0.302,5,1825,"original"
-0.42361662052439,-0.302,5,1825,"Eke"
-0.22588368454064,-0.302,5,1825,"AWC"
-0.198981621641138,-0.302,6,1825,"original"
-0.404564423854488,-0.302,6,1825,"Eke"
-0.25798807439999,-0.302,6,1825,"AWC"
-0.241369991562511,-0.302,7,1825,"original"
-0.345981078895293,-0.302,7,1825,"Eke"
-0.3250250648825,-0.302,7,1825,"AWC"
-0.281336255907368,-0.302,8,1825,"original"
-0.168364737678696,-0.302,8,1825,"Eke"
-0.283775931948958,-0.302,8,1825,"AWC"
-0.298116517403004,-0.302,9,1825,"original"
-0.264045120400056,-0.302,9,1825,"Eke"
-0.273072886453228,-0.302,9,1825,"AWC"
-0.222777651091979,-0.302,10,1825,"original"
-0.297642723366997,-0.302,10,1825,"Eke"
-0.361029789140917,-0.302,10,1825,"AWC"
-0.26846125451025,-0.302,1,3650,"original"
-0.456704343496105,-0.302,1,3650,"Eke"
-0.432931396804452,-0.302,1,3650,"AWC"
-0.243701002035307,-0.302,2,3650,"original"
-0.337312470407365,-0.302,2,3650,"Eke"
-0.262804315792188,-0.302,2,3650,"AWC"
-0.23741333373265,-0.302,3,3650,"original"
-0.443036416110081,-0.302,3,3650,"Eke"
-0.361657036141585,-0.302,3,3650,"AWC"
-0.35500325522476,-0.302,4,3650,"original"
-0.661204810425395,-0.302,4,3650,"Eke"
-0.464495081989768,-0.302,4,3650,"AWC"
-0.305648619091782,-0.302,5,3650,"original"
-0.349520122925709,-0.302,5,3650,"Eke"
-0.473476256672895,-0.302,5,3650,"AWC"
-0.314727976514506,-0.302,6,3650,"original"
-0.414317073712124,-0.302,6,3650,"Eke"
-0.479532741347334,-0.302,6,3650,"AWC"
-0.29324510670473,-0.302,7,3650,"original"
-0.194504465155118,-0.302,7,3650,"Eke"
-0.305309975900587,-0.302,7,3650,"AWC"
-0.279829826932739,-0.302,8,3650,"original"
-0.485196809314163,-0.302,8,3650,"Eke"
-0.349071568546098,-0.302,8,3650,"AWC"
-0.302395264107157,-0.302,9,3650,"original"
-0.431714341862998,-0.302,9,3650,"Eke"
-0.344547202398195,-0.302,9,3650,"AWC"
-0.306513440958391,-0.302,10,3650,"original"
-0.482710898784223,-0.302,10,3650,"Eke"
-0.383904925910847,-0.302,10,3650,"AWC"
-0.558176162860605,-0.64,1,1825,"original"
-0.43312295606364,-0.64,1,1825,"Eke"
-0.481648511395274,-0.64,1,1825,"AWC"
-0.59803084808973,-0.64,2,1825,"original"
-0.501702033643946,-0.64,2,1825,"Eke"
-0.672074364013402,-0.64,2,1825,"AWC"
-0.568182662117365,-0.64,3,1825,"original"
-0.643426955124512,-0.64,3,1825,"Eke"
-0.743036578391988,-0.64,3,1825,"AWC"
-0.555241592390524,-0.64,4,1825,"original"
-0.539432626332856,-0.64,4,1825,"Eke"
-0.483696980069353,-0.64,4,1825,"AWC"
-0.592286891080789,-0.64,5,1825,"original"
-0.586608820864673,-0.64,5,1825,"Eke"
-0.682534919435923,-0.64,5,1825,"AWC"
-0.577287163355192,-0.64,6,1825,"original"
-0.586116299975675,-0.64,6,1825,"Eke"
-0.639241422722854,-0.64,6,1825,"AWC"
-0.565967925570047,-0.64,7,1825,"original"
-0.66449405661417,-0.64,7,1825,"Eke"
-0.602363912254875,-0.64,7,1825,"AWC"
-0.604279808121725,-0.64,8,1825,"original"
-0.532067295533782,-0.64,8,1825,"Eke"
-0.747868069991769,-0.64,8,1825,"AWC"
-0.534855144197576,-0.64,9,1825,"original"
-0.559768868175963,-0.64,9,1825,"Eke"
-0.494188918345188,-0.64,9,1825,"AWC"
-0.622550169112598,-0.64,10,1825,"original"
-0.625358822808431,-0.64,10,1825,"Eke"
-0.733626714598446,-0.64,10,1825,"AWC"
-0.570925463515143,-0.64,1,3650,"original"
-0.691187359570422,-0.64,1,3650,"Eke"
-0.64502823711784,-0.64,1,3650,"AWC"
-0.533042511253113,-0.64,2,3650,"original"
-0.750606721579619,-0.64,2,3650,"Eke"
-0.681830193054007,-0.64,2,3650,"AWC"
-0.569118451466841,-0.64,3,3650,"original"
-0.587111688328136,-0.64,3,3650,"Eke"
-0.576631499464368,-0.64,3,3650,"AWC"
-0.631618705875398,-0.64,4,3650,"original"
-0.771676650362555,-0.64,4,3650,"Eke"
-0.628481265849339,-0.64,4,3650,"AWC"
-0.565266899268797,-0.64,5,3650,"original"
-0.632318840745159,-0.64,5,3650,"Eke"
-0.605307183271127,-0.64,5,3650,"AWC"
-0.595855667416121,-0.64,6,3650,"original"
-0.39571890469032,-0.64,6,3650,"Eke"
-0.574466746655258,-0.64,6,3650,"AWC"
-0.511686672524818,-0.64,7,3650,"original"
-0.525434884910068,-0.64,7,3650,"Eke"
-0.601841322927348,-0.64,7,3650,"AWC"
-0.535517123451603,-0.64,8,3650,"original"
-0.618791419010848,-0.64,8,3650,"Eke"
-0.615406096031402,-0.64,8,3650,"AWC"
-0.633263022093818,-0.64,9,3650,"original"
-0.544788077584742,-0.64,9,3650,"Eke"
-0.606026444581558,-0.64,9,3650,"AWC"
-0.579736469554844,-0.64,10,3650,"original"
-0.462317970584054,-0.64,10,3650,"Eke"
-0.601842820498395,-0.64,10,3650,"AWC"
1.47389595207318,1.573,1,1825,"original"
1.47179099155414,1.573,1,1825,"Eke"
1.53674667625433,1.573,1,1825,"AWC"
1.39793973923894,1.573,2,1825,"original"
1.78475932220929,1.573,2,1825,"Eke"
1.53109884332366,1.573,2,1825,"AWC"
1.36504688877446,1.573,3,1825,"original"
1.60843169819659,1.573,3,1825,"Eke"
