"time_window_width","Time series type","time_series_type","ts_type","term","estimate","std.error","statistic","p.value","conf.low","conf.high","simulation_num"
"10 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-8.33190714493645e-07,3.38556723122327e-07,-2.46100773545293,0.0183850972423008,-1.51798632427058e-06,-1.48395104716714e-07,64
"10 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",1.59217072266805e-07,3.05458592062257e-07,0.521239462252071,0.605147384945226,-4.58631248344735e-07,7.77065392878346e-07,64
"10 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",2.5399549575701e-07,3.49303270170753e-07,0.727148920285936,0.471477377031205,-4.5253705715652e-07,9.6052804867054e-07,64
"10 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-7.58661700885756e-07,4.24489083006567e-07,-1.78723489309151,0.0816733249558552,-1.61727191473787e-06,9.99485129663582e-08,64
"10 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",5.70013370452483e-07,4.49650491821503e-07,1.26768096737401,0.212428556083416,-3.39490596544934e-07,1.4795173374499e-06,64
"10 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",1.11325599101565e-06,6.64391938469778e-07,1.67560129278464,0.10181704262349,-2.3060355027279e-07,2.45711553230409e-06,64
"5 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-5.44567895925546e-07,3.47289925794242e-07,-1.56804979205813,0.120816677167505,-1.23569687381884e-06,1.46561081967746e-07,64
"5 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",7.61568679261387e-07,3.36418707146075e-07,2.26375247001561,0.0262975914404675,9.20741159442714e-08,1.4310632425785e-06,64
"5 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",4.1052474976872e-07,4.09670118356565e-07,1.0020861453493,0.319323421685169,-4.0474476755366e-07,1.2257942670911e-06,64
"5 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-5.63921945338246e-07,4.15499048991852e-07,-1.35721597126761,0.178529395604525,-1.39079140430294e-06,2.62947513626448e-07,64
"5 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",9.83790978840462e-07,4.24254387460951e-07,2.31887048883144,0.0229549433193845,1.39497841047711e-07,1.82808411663321e-06,64
"5 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",7.95786226349881e-07,5.47994828145205e-07,1.45217835183477,0.15036283457178,-2.94758236178507e-07,1.88633068887827e-06,64
"6 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-5.56817437612939e-07,3.41383005923523e-07,-1.63106372593625,0.107640101235755,-1.23841060047483e-06,1.24775725248953e-07,64
"6 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",9.57803840373509e-07,3.2918014683511e-07,2.90966466107472,0.0049270408827231,3.0057447177703e-07,1.61503320896999e-06,64
"6 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",6.58934816388698e-07,4.02157462340923e-07,1.63849953834773,0.106076525547688,-1.43998463737343e-07,1.46186809651474e-06,64
"6 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-7.21053709614146e-07,4.53185237593891e-07,-1.59107943021811,0.116370567732616,-1.62586723018856e-06,1.83759810960267e-07,64
"6 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",1.32655700107197e-06,3.90344554986948e-07,3.39842578594782,0.00115320049830302,5.47208951453256e-07,2.10590505069068e-06,64
"6 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",1.014851280854e-06,5.47388042737021e-07,1.85398876413083,0.0682100056605669,-7.80442086346822e-08,2.10774677034268e-06,64
"7 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-4.05649306069387e-07,2.96466976376802e-07,-1.36827821778645,0.176689987724544,-9.99544024941108e-07,1.88245412802333e-07,64
"7 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",5.55358387538386e-07,3.18206344969944e-07,1.74527754181282,0.0864217628330344,-8.20855197011592e-08,1.19280229477793e-06,64
"7 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",2.28038235790825e-07,3.88127267160056e-07,0.587534695666682,0.559206378833839,-5.49474109879346e-07,1.00555058146099e-06,64
"7 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-6.42351645470265e-07,5.16093526109378e-07,-1.24464193595432,0.21844724157427,-1.67621121170635e-06,3.91507920765818e-07,64
"7 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",8.22477766356994e-07,4.22769782075117e-07,1.94545069498571,0.0567470919292756,-2.44318757943214e-08,1.66938740850831e-06,64
"7 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",7.84514646173891e-07,6.1477176149462e-07,1.27610715929209,0.207185041015163,-4.47021179249965e-07,2.01605047159775e-06,64
"8 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-5.0641093740761e-07,3.46860558868147e-07,-1.45998420535358,0.150676568564538,-1.20345332724585e-06,1.90631452430626e-07,64
"8 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",9.07959917012208e-07,3.07542618692248e-07,2.95230599541973,0.00483066571642574,2.89929886126387e-07,1.52598994789803e-06,64
"8 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",5.14074314915754e-07,3.8890506155436e-07,1.32185040961185,0.192356115732802,-2.67459666378111e-07,1.29560829620962e-06,64
"8 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-6.10393633967249e-07,5.26938355405516e-07,-1.15837768821651,0.252324656275107,-1.66931590448378e-06,4.48528636549282e-07,64
"8 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",1.12635513595728e-06,4.31345242011274e-07,2.61126129664795,0.0119381663906815,2.5953441895791e-07,1.99317585295666e-06,64
"8 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",1.21381385525402e-06,5.98209533273851e-07,2.02907808675519,0.0479013230715396,1.16667905722506e-08,2.41596091993579e-06,64
"9 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-6.93699606046425e-07,3.18346731625975e-07,-2.17906935153163,0.034852320958854,-1.3357069763662e-06,-5.16922357266485e-08,64
"9 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",4.12708778755672e-07,3.0937107725488e-07,1.33402508863379,0.189218312819819,-2.11197459410953e-07,1.0366150169223e-06,64
"9 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",2.80028822256594e-07,3.85112100087304e-07,0.727135870810376,0.471083205649108,-4.96623745817716e-07,1.0566813903309e-06,64
"9 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-5.48193513695505e-07,5.5844298531933e-07,-0.981646341894752,0.331765289974554,-1.6744011259025e-06,5.78014098511486e-07,64
"9 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",1.4102225930646e-06,5.02820545297734e-07,2.80462404778939,0.00753256028525215,3.96188321751177e-07,2.42425686437802e-06,64
"9 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",1.50560492534157e-06,6.76651672586245e-07,2.22508121436686,0.0313730358304063,1.41006775642431e-07,2.87020307504071e-06,64
"10 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-4.99744099151391e-07,3.86553188461306e-07,-1.29282105042426,0.203679650757836,-1.28162172356333e-06,2.82133525260552e-07,65
"10 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",1.17615219315219e-06,3.05093813968566e-07,3.85505093614705,0.000421313784564897,5.59041705878591e-07,1.7932626804258e-06,65
"10 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",-4.55327777729539e-08,3.01045336373896e-07,-0.151248905966783,0.880559028559544,-6.54454446175845e-07,5.63388890629937e-07,65
"10 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-2.8240549248775e-07,4.96769580457595e-07,-0.568483867767457,0.572965553919224,-1.2872168122298e-06,7.22405827254298e-07,65
"10 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",8.31584723351883e-07,5.69785310816352e-07,1.45947027339199,0.15244416848744,-3.20914851206675e-07,1.98408429791044e-06,65
"10 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",8.82578765058125e-08,6.09167944911544e-07,0.144882666993629,0.885549680845307,-1.14390059444422e-06,1.32041634745585e-06,65
"5 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-1.37725256067504e-07,3.87641268708336e-07,-0.355290489390925,0.723307018833644,-9.09155965492628e-07,6.33705453357621e-07,65
"5 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",8.37547192604711e-07,3.63314465725261e-07,2.30529547160411,0.0237412985010335,1.14528363952266e-07,1.56056602125716e-06,65
"5 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",2.12816166685603e-07,3.46813658284584e-07,0.613632599529782,0.541199043234794,-4.77365008657987e-07,9.02997342029193e-07,65
"5 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",3.29759871660008e-08,4.67823689437337e-07,0.0704880661465901,0.943981107456316,-8.98022824779543e-07,9.63974799111545e-07,65
"5 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",6.57204814353574e-07,4.58793720968132e-07,1.43246253014702,0.155907503086497,-2.55823787646324e-07,1.57023341635347e-06,65
"5 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",2.34479917662472e-07,4.36062982300764e-07,0.53772030000186,0.592262894457702,-6.33313072777402e-07,1.10227290810235e-06,65
"6 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-2.6775906155996e-07,2.93586027490265e-07,-0.912029308236878,0.365072641843407,-8.53922477948579e-07,3.18404354828659e-07,65
"6 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",7.72803222142897e-07,3.17428590257306e-07,2.4345734627006,0.0176213334538719,1.39036593276968e-07,1.40656985100883e-06,65
"6 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",-2.19228590230845e-07,3.38978874021964e-07,-0.646732309980592,0.520048067526322,-8.96021748879617e-07,4.57564568417927e-07,65
"6 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-2.13302426072003e-07,4.05283552030238e-07,-0.526304176430254,0.600441118809607,-1.02247714564218e-06,5.95872293498179e-07,65
"6 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",2.12658510029992e-07,4.12396384466506e-07,0.515665311433554,0.607811320029372,-6.10717437700411e-07,1.0360344577604e-06,65
"6 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",-2.3236368889793e-07,4.88917008117397e-07,-0.475262028197096,0.636169345087203,-1.20851799112574e-06,7.43790613329883e-07,65
"7 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-7.95608022628639e-07,3.66365972281936e-07,-2.1716209550607,0.0341359622150477,-1.5295272563041e-06,-6.1688788953173e-08,65
"7 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",8.28690223658568e-07,3.34777579255568e-07,2.47534564740355,0.0163625224370291,1.58050145136494e-07,1.49933030218064e-06,65
"7 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",2.89926071478676e-07,3.61284883846831e-07,0.802486028177123,0.4256645094424,-4.33814518947519e-07,1.01366666190487e-06,65
"7 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-7.57950002258478e-07,4.35730622809e-07,-1.73949216002365,0.0874424224248011,-1.63082332831841e-06,1.14923323801455e-07,65
"7 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",5.07865301863215e-07,4.78496548348906e-07,1.061377148102,0.293074618558574,-4.50678467617473e-07,1.4664090713439e-06,65
"7 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",-4.65485544512258e-08,5.23656664023874e-07,-0.0888913626984867,0.92948539216402,-1.09555890651989e-06,1.00246179761744e-06,65
"8 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-6.06903094283756e-07,3.77153045299548e-07,-1.60916927981248,0.114004019857516,-1.36482051472561e-06,1.51014326158098e-07,65
"8 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",7.29930111324933e-07,2.97101070707277e-07,2.45684106619766,0.0176050298209999,1.32883156707006e-07,1.32697706594286e-06,65
"8 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",8.35077264086476e-07,3.2959491837137e-07,2.53364726681118,0.0145370333044521,1.72731477843738e-07,1.49742305032921e-06,65
"8 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-5.90537249789625e-07,5.2489387237555e-07,-1.12506028526679,0.266044356497473,-1.64535097783641e-06,4.64276478257156e-07,65
"8 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",1.30789827534517e-07,4.17906657936246e-07,0.312964211148007,0.755636066279276,-7.09025043685602e-07,9.70604698754636e-07,65
"8 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",7.18848665126243e-07,5.51610578867402e-07,1.30318143390619,0.198603425178175,-3.89654294704214e-07,1.8273516249567e-06,65
"9 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-6.77246576089325e-07,3.66238166264138e-07,-1.84919715767931,0.0713113115515485,-1.41583622905371e-06,6.13430768750643e-08,65
"9 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",1.22701938077852e-06,3.6652515701231e-07,3.3477084923186,0.00170159304206541,4.87850955811038e-07,1.96618780574599e-06,65
"9 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",1.36512537354134e-07,3.83515261995804e-07,0.355950729688634,0.72361792881484,-6.36919699797619e-07,9.09944774505887e-07,65
"9 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",1.38184435272537e-07,5.16169448172531e-07,0.267711379977586,0.79020148205434,-9.02770464336735e-07,1.17913933488181e-06,65
"9 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",1.12088498039763e-06,4.26100140721401e-07,2.6305670270372,0.0117833141562447,2.61572150514903e-07,1.98019781028036e-06,65
"9 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",4.26960060751583e-07,6.07945306980771e-07,0.70230011787078,0.486276543265962,-7.99078497393703e-07,1.65299861889687e-06,65
